bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082
LV,onwind,5029556.569497226,1751224.3830748503,4405686.746265314,1984696.3348342765,4512355.326283533,3850635.5995358853,2705147.1729064733,5103890.658237695,6190485.82309317,5778836.569586415,4153536.400273072,1351461.724859598,2718395.0259992587,1314391.1462096577,3782407.6443083063,,1744254.8535057246
LV,ror,9663954.466581538,12994658.436036212,9128791.418548198,9871015.649783287,12010811.092971861,12991956.749263776,13470494.596294375,8810275.006064981,13063613.406599356,12617894.445087062,12768342.184160663,13293182.117650941,13089816.651313866,11174599.755487094,14317935.643698148,,11707370.361939088
LV,solar,32.919746918069265,28.603806940881395,99.29787166595122,18.01679849600065,4.086571860392569,0.6106417430246679,10.74971200589205,38.37874269335914,33.715068691329535,22.47228125526355,30.499178952296976,4.181803465918819,2.0999943290221106,6.019647871393906,24.906224798656154,,11.95134939537451
NL,OCGT,14429827.717902513,24271481.0819987,14350393.18487713,15732696.093733588,20385583.27118544,14149614.550432622,22868810.40394475,13858109.086701384,20132023.753455825,19003616.35117854,16945016.45345956,15488493.059615746,16598369.02173581,12342778.664677639,22618147.07069476,,13213728.454302859
NL,offwind,99.63852410356586,81.46134729162881,297.4907047644171,76.12574086245601,18.048078179561323,3.31607648627101,58.83377825695589,105.10494525942445,159.92806934642311,86.88507962370291,115.67148538764923,17.533496136358856,6.400263532400308,20.579158854172142,54.11889143902327,,81.19497256878077
NL,onwind,320.7227374025334,345.0195946178282,7888542.74521859,449.7840420341996,55.2424181490783,14.350388285065666,377.3975485502134,318.69748278260175,1651.7138550378015,901.8561001356722,289.9053153900942,78.96879091466602,22.798005783995503,55.44276150478217,137.20734577985223,,158.72943720391444
NL,ror,306273.99516990647,307108.303920813,247901.96677566183,306942.8890046186,310822.4633126063,357383.90152490954,319622.8945169469,271923.0947518463,336775.2093165662,312080.6458462376,384837.06279477035,379260.02593383973,302811.3161651831,315850.61936692847,329078.4305188975,,283041.9924488079
NL,solar,35.41012920909304,28.91998923029387,106.09605156795305,16.571460070330556,5.468891398103303,0.7569644488854095,13.648268588737345,41.96156700716011,48.741891723614295,30.227901173665934,29.72588805135635,4.4164208637980025,3.3530507302374093,7.464581973603013,31.746096407876678,,18.89778370609382
NO,OCGT,8049497.774485907,33348.99284737395,10142212.393892968,7884692.478289199,111.27213792958031,9812414.402554087,8153069.550180187,8931210.17719908,3110953.878659553,2060010.7339260355,12188968.244131533,10903724.480793992,10604664.779934606,9076883.622408621,10167857.733168088,,9070756.716097575
NO,offwind,30.581706856920285,19.73948629296336,60.59070531566494,24.109914474825754,6.202333000036049,0.730264797812771,14.427790160509398,53.155726292620905,70.32672766748112,22.08335865494841,46.60726723204763,5.348675014318209,2.1592878117860064,13.713647135411158,29.66135925467876,,30.11228063589593
NO,onwind,1489454792.6701834,1046833675.387162,1282414422.6290567,1275746687.6249797,1332354038.7155037,1113477894.652174,1088966269.931109,1382707977.1581378,1114048640.0041723,1105846874.4855978,2024717859.4243937,993389426.0887046,1303609830.4546938,1513495304.7913907,2042849697.8068078,,1358904835.533122
NO,ror,26151672.80615844,25742566.82543978,25564014.183138683,25785409.038539413,27148636.88792262,27525053.23298115,29030922.766874604,27884832.70176173,26666837.841939345,28761476.622422054,39585923.137542814,29902346.09451477,31724843.941431537,30971167.94823174,38747868.66236913,,29450114.15736936
NO,solar,32.32412980436661,24.693509663671346,79.38906884887594,12.860285352103519,4.606272753263961,0.6610115833574273,11.542252242118987,30.260436669984536,36.52540180262532,20.003710002745724,22.65924410537878,3.9283198357963744,1.7965001590808112,4.533702965516079,15.936777382281653,,9.838409234867663
PL,OCGT,13053128.650309758,11507022.006091822,13259532.214808784,10519688.345774218,6973489.634805707,12482255.799881853,13360746.730514804,11120469.127943942,13707567.372045225,11841226.242991542,15075580.642944355,12816964.792303266,12793710.653209321,11004929.139258565,16873024.45431222,,12378196.157322181
PL,offwind,270.39949494570396,103.44078324367945,330.2762745200391,56.58321203409739,21.17542051566077,5.323902157844969,85.36461054843124,209.49932525866387,278.17698736021157,136.31143291487098,114.550272677608,30.498729454192457,17.446076737289626,54.67046948473673,83.58279931869546,,123.90676475031447
PL,onwind,507.9206080081912,22861349.348520674,17671882.772879876,422.26885790510676,6021399.398713405,1220382.8701664887,16064940.280132642,1530.9149735716944,67363382.89433223,23354132.985195972,523.0894707140585,6312958.138543789,795.7725745240296,190.7012521226677,307.89594930819874,,74740543.7792597
PL,ror,7997362.430354041,9734525.196425915,7532844.213470304,9610403.776391182,9924092.845076863,9146998.052445117,8625619.586388813,8778544.862259543,10697482.48530866,9043859.942079332,11343102.709677301,9377024.937137341,8507285.904179607,9454785.119367093,12397970.303441362,,9238814.537824461
PL,solar,41.64024051681866,36.69028728229143,129.10220146320793,17.813593761408256,6.698322508219219,0.9989191475508622,11.76236828171907,38.53301536169231,46.78239893978346,23.187864599261065,38.085366855376705,5.0464945142522835,2.4499358841475516,7.43724005049279,20.079821284912285,,21.230341745511417
PT,OCGT,8504637.42390798,6070646.754273425,10728326.93971031,7597056.0700390255,6141532.895705627,5105044.636044746,7140212.503091561,3714510.7827131487,5855883.664393244,6854247.062578249,13703412.71819337,8719250.501587197,6823860.375926121,11205503.737103902,7635598.554486732,,10325726.3051233
PT,offwind,126.62487194920911,74.14066692999943,276.57873780251765,105.02583307712112,52.479740337103415,3.384592279198107,785.0309897600172,333.2198138548388,155.88534937045284,68.898916957825,273.5786738513665,33.918957772190424,10.13789519770712,162.74425929028632,139.30526019024109,,401.4266341458503
PT,onwind,17424800.046813443,30585243.71992953,25929817.020960417,27382542.07022923,23337738.42101274,24964759.68950761,25401057.705037966,37862748.60287762,19521670.027189348,27707967.28038591,31361876.017496563,25778064.470332872,26944479.293181732,26316394.983098432,41690373.282029964,,21127258.093647204
PT,ror,23390203.2549659,23682751.2428597,22076080.955359746,22943225.3730239,23054376.753506243,23616076.420780018,22028053.75565171,23312265.517662358,21883229.201924276,21526479.043682247,28032792.466178022,20153829.653095324,23304081.951945983,20683706.185955215,31831497.578679364,,20876442.631076664
PT,solar,13817993.183900565,8870058.602383297,13919585.658210257,12130973.21215757,13971134.089352425,11658521.437359268,13494671.791217424,4557990.336755783,11411607.713591602,12328204.908443335,20828296.466318358,17676007.51300904,12794115.60800035,17235343.86799127,15970346.857822575,,22611362.324053604
RO,OCGT,11267935.20872009,9612420.078517633,9226903.767351858,8737194.397159401,9745911.579565955,9221192.178647973,8155411.676282952,9667515.831257705,5631059.615157631,10150124.966105105,13576975.269569607,9381173.00157478,8838896.41519931,9166212.098707292,11021892.442704374,,7673981.349171756
RO,offwind,108.77993950701595,28.075995251768806,330.0214507500633,41.8655149390846,9.583529583232803,1.5552913184913413,25.734486061899815,105.1065302882863,146.93796019026908,73.81230675220822,68.50903122697801,11.516037848203705,6.696078474018941,21.635380641847494,59.1230402562126,,36.03125066661479
RO,onwind,292.0673009227126,152.6962991722756,2181.9103614428655,127.37094098868081,214.94988434775252,4.511203394700046,79.1599760481857,184.53140765072848,1495.5218502484863,298.1850708372739,154.46073706010213,46.753505974044685,23.53429259833377,190.8928090532431,219.79967907078486,,76.17779330650637
RO,ror,23518348.573182218,24680439.42751429,23035949.22361596,24977708.784527592,26654620.655636627,25016847.204744898,23820322.057611454,25952357.109733324,27377984.11472278,26592226.90823208,32698863.56155006,27351226.415381618,23157334.876441382,25824221.45135376,34449024.789131775,,26142786.084871486
RO,solar,4185556.346984505,3253700.0217494527,13378052.864804726,5681972.754637706,4221715.117331848,8231870.027881474,5577077.3185004555,7471788.276740196,356255.4798370804,3936772.782948121,12388435.723393576,2977537.3483593124,11918309.956588196,7449500.896244475,10297625.666445991,,5629066.128963757
RS,OCGT,14341549.501227964,7238821.755594313,7084425.228618195,9539695.510840464,8067341.230962168,7639338.614455794,7254059.608922848,10052978.318849595,9720898.723652324,9519051.808551678,12585032.89370428,7031992.821670258,8403695.671916196,9242183.620621437,12096420.047191737,,5846929.303867081
RS,onwind,325.1786668717945,115.4361360534607,1115.1323401801917,115.24752382740355,86.05153245230193,3.740266635198499,63.59831314295079,202.5207274538146,329.4295851899331,193.10162487514734,181.16118294436586,32.35693595183139,18.160471210372485,40.98432624895892,209.34715598732737,,117.09417766961332
RS,ror,15553433.05759787,17683419.978938654,16295850.446580248,19372448.959560037,18094676.998092875,16584703.632462034,15053866.334598195,18328151.945133805,17542206.396489874,18247621.70234989,21783807.732846826,16470697.79473655,14580941.391438313,16719918.554270256,20873399.78850424,,16130744.265920779
RS,solar,6776924.3294159835,182.7617163670066,1535039.799018447,5635829.151358116,3813206.4738996946,7564067.264490622,210.7249589245895,12509853.266286854,8697710.715652114,6636756.2702549035,15787754.012159836,1240.232216856561,14546808.833202925,13102985.990114573,22426115.2467117,,7056.798968641756
SE,OCGT,9458309.718027346,102710.24994518944,10909648.841129588,8553380.472610286,6003.99306351722,10799077.77888039,8841327.390024442,9666932.908089887,3377858.5663246824,4954523.33785152,13184782.860828094,11307838.508118823,10862399.25600488,9752497.401499426,11043671.407790666,,10315651.508998942
SE,offwind,30.646941836082902,12.741958284094709,43.101583753547665,18.32094723531755,4.400756805712959,0.7645639603320789,14.983333449670278,32.568126733107164,64.30145193218871,20.40105696222526,30.79965929078698,5.224733854914108,2.2512812182914725,9.682822223443171,17.079674373605016,,24.383389041997738
SE,onwind,399.56739859218015,240.56145933544713,545.1985795635255,108.5762838291535,49.0324343802699,11.785306854746784,144.66900791498145,209.21944625514084,373.6291343154868,238.3405525941587,146.7923301886412,35.01920390677753,59.30133180565639,77.74330966152152,98.21609693317924,,4585.697424653059
SE,ror,65875920.98694202,65439801.4784181,65074762.717042185,67013815.24359007,69282679.44500193,71200111.06008407,70839358.65969123,71388203.82678771,70460193.41022944,73487251.03528728,102177653.81179895,74752342.79809228,81814485.72494765,80636019.50220451,106017466.38806167,,78467749.06535421
SE,solar,31.989032847774087,24.97319708105626,86.35478361798769,13.308889893651298,4.053812932448938,0.6326697565421847,11.380458233641919,33.30315578841478,35.82828824317265,24.032526480501552,23.872352422359047,4.031258475612779,2.349691218914601,5.343768600797624,18.284466856487327,,11.393123315802479
SI,OCGT,404216.62521544495,3951017.767351103,6229746.225063388,4019051.7959602945,4932888.041611842,4977993.966585429,4996568.311466134,5208919.406647179,4350366.548813299,4398796.283467734,6935219.190771211,5475884.039759892,5345258.853074753,5445885.675262703,6974923.876600953,,4997834.900183609
SI,offwind,8.179823016034074,7.384355941769204,22.81151741724627,3.4641443401588052,1.0800605287140148,0.15733809809613197,3.0674041561768597,9.110486629192122,10.729845472600157,4.698506406575636,6.602381075792952,1.1462681769308107,0.5866239563893967,1.5851324677707537,5.338323441507113,,3.483210496653077
SI,onwind,183.44561931304133,101.23923631694093,390.7577809269999,86.03342614796769,21.38886677714052,2.628461309321847,55.59579195236614,192.9655046871826,158.44944240792373,92.02977735062585,344.97666278425345,20.60506294868512,10.89436237203728,58.36994579664818,107.83149814356733,,99.53688650057914
SI,ror,4731697.470643739,5211312.333920973,4456153.369274341,5219813.241303689,5179953.978974074,5138144.267474717,4654017.223298085,5010745.282737063,5291570.169780949,4812568.112391319,6612661.324753615,4833162.191446632,5054104.971258423,4860500.464307316,6849350.556616268,,5006538.662806857
SI,solar,205.38928836146926,150.48481471593442,882.9526702195582,92.19589913922484,27.720313730038495,5.010083896395501,131.901469560373,324.0997312756674,416.9853491623853,210.70502800075522,222.91086169740262,62.98372696009748,31.791834163958402,75.79041165511383,315.4309880289103,,712.6445088717088
SK,OCGT,13383264.022444023,9054794.179032,11541261.599381676,10133469.9116895,7492494.477524166,11582807.501419377,12681046.356454024,10928385.474219639,10284376.383017443,12365265.395662706,15039962.651176956,11663041.65664425,11822089.318333216,10663041.988252416,13345948.48513409,,12804941.80117224
SK,onwind,257.12968171703176,16326004.064228747,8223090.2066714475,573.4923884039226,650.9424663052234,28.85335860287022,112.50933871781797,666.4657905011455,10732688.05682403,2086.7122690330434,238.25496681399883,114.03192529474609,33.00856653243722,52.679367345752034,392.1612466073886,,190.9440964921372
SK,ror,17405661.860948943,21856862.37435799,17377990.239894107,20786819.1315843,20814550.97230205,20395017.555918492,18713187.30701182,19108072.630952284,23357675.715194177,19570497.9129233,25879913.89847599,21920952.440103993,20149350.99324644,21320113.13485168,27075022.650115535,,21054719.11664986
SK,solar,215.95290224320692,231.2129799145302,6489.968601159663,216.4407955004002,37.43878677043369,8.851956352094597,181.56253705608066,487.42063465313385,537.4864268941122,542.0761646210876,258.8451917972035,116.38273372783345,41.692875449161455,49.07344323251537,2112527.490230676,,2033.2432249303477
