bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2044-2050,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082,2082-2088,2088-2094,2094-2101
FI,onwind,16274.4908463,3029.68521356,2894.61294279,2247.28463138,1048.96546315,2518.77965695,2667.32651012,5933.04951996,16177.9059566,1976.97508986,,12783.5169947,15046.5590433,12816.4174416,508.32119527,11721.5471748,18426.0136734,9559.32330504,15996.1010761,7574.3385923,14250.5668744
FI,ror,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0
FI,solar,0.0194171144384,0.024403627391,0.0149225124316,0.00349831696937,0.00259147072829,0.00773482164457,0.00756827577527,0.0042954666233,0.00894227241543,0.0204264813877,,0.00148703224563,0.0326586873836,0.0253271164967,0.00949439772932,0.0219821634704,0.0171117533135,0.0138575882264,0.00100077147163,0.0178200662426,0.0380020495121
FR,OCGT,32099.1077846,28765.1296254,28780.2832056,28519.7593259,44709.2686226,30910.564424,32708.9864521,47247.7535235,37531.8791811,33863.8118928,,32257.1733306,25589.5495147,35303.034825,29020.9096429,59390.3576059,39172.2191345,41416.4970167,29029.5094527,35619.3207844,31087.4492784
FR,offwind,0.015621350784,0.0160742117217,0.00728339326421,0.00247577448622,0.00242961802456,0.00623537049443,0.00260166630902,0.00276148641319,0.00436471200225,0.00981764116259,,0.000560791409187,0.0236184253201,0.00987658032892,0.00783098116234,0.0144638600492,0.00968991049905,0.00746488637364,0.000462292048489,0.011059991455,0.0261404393695
FR,onwind,44443.417302,47992.5322395,18432.2478233,62155.9165436,37308.5723611,0.471170086756,58328.5261103,18900.9873844,40289.2494728,11145.7754525,,53703.1819649,8258.86495307,14558.1424737,47765.9165502,55823.5469791,23405.611787,19733.8955514,1274.33620281,47614.5726464,27644.5735833
FR,ror,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768
FR,solar,0.0497660214582,0.0553581757383,0.0280030209924,0.00680549303782,0.00531726561762,0.0266121035541,0.0166870234396,0.0125967932427,0.0155272262818,0.043130219233,,0.00335095733495,0.0778421660834,0.0522749150629,0.0353625027783,0.0680681661312,0.040137684691,0.0377249692532,0.00425898295275,0.070939199892,0.141483678792
GB,OCGT,29422.6841549,26861.4219423,27845.9938879,20951.0552123,33565.3449908,29197.740445,25466.8877563,35836.9420084,33155.940701,29915.9275307,,21983.851298,25901.211702,32644.2026112,12051.2779675,17900.5129215,19114.5630255,31719.9236188,28229.5923785,32680.9664489,20585.0373096
GB,offwind,0.0153936364016,0.0192316554079,0.0091929516746,0.0029110041282,0.00176972927445,0.0104241613779,0.00242280060395,0.00452914700393,0.00514452233744,0.0146631426725,,0.000843302039359,0.0328321194896,0.0112147605214,0.0133400524521,0.0148827770829,0.0118403300236,0.0135853225125,0.000635115797313,0.0113546098508,0.0265663754862
GB,onwind,140902.829897,127615.400785,154766.657203,133958.785802,140133.613973,170227.008122,136124.641346,142407.960102,136184.005187,125269.477409,,118613.557715,162576.975685,164230.945376,128183.103009,116567.554341,181002.258222,154280.408441,195479.311327,136403.429569,151034.418932
GB,ror,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0
GB,solar,0.0154771295412,0.0215097250113,0.0115092095421,0.00289943864525,0.00270323831335,0.00927743395796,0.00664969253841,0.00454093374575,0.00587652871247,0.021575254489,,0.00123237523212,0.0337021238629,0.0243694153437,0.0111628859109,0.0247330135665,0.0137146285933,0.0133398742644,0.00106658715763,0.0186760900257,0.0336415814321
GR,OCGT,3161.14075068,770.330618421,4770.13648277,4646.61564009,192.958746694,0.032418872721,0.0935972035772,1386.98866644,979.718060909,0.042891254113,,793.366889897,3465.23283535,2014.91825626,15.4105581255,4.24070265289,0.129274125388,801.108928706,1.4945548987,2414.46430601,4250.08115389
GR,offwind,0.00761220149811,0.00730627264668,0.00382357799057,0.00125603611864,0.000953308027443,0.00328798931876,0.0010957128733,0.0014135589156,0.00238744225484,0.00558508646979,,0.00033998941626,0.0156299139318,0.00558542854533,0.00427189934715,0.00754935927661,0.00471062484333,0.00481209914063,0.000279346218913,0.00523554485349,0.0147701270479
GR,onwind,29929.032382,24879.9577948,23772.9446945,23318.8256222,21844.2019021,34788.9899055,33064.6421399,22063.5922807,22261.967259,38767.8735402,,31247.1595928,26001.0306098,22904.2827551,32950.5914509,37558.2735535,35529.1376893,31949.0824284,48280.878164,43091.4981121,35763.5617782
GR,ror,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0
GR,solar,0.898242351727,133.76771656,0.502497584629,1173.7357148,1104.30948256,0.170825660287,0.0524600819205,4709.55007016,1895.187678,0.641159122589,,0.303269726342,1972.28339161,4626.39885312,0.37269610024,0.714490615886,0.767303017672,1565.73979998,0.0118472632828,9.55831899874,3.31476090047
HR,OCGT,2124.29269318,2194.58813863,2596.68375349,2234.5055118,1433.33143425,532.583635968,1149.49343834,1840.955381,1000.61923009,1488.61269174,,1924.94535172,1528.01249806,1709.10379475,1782.31251916,962.827908613,724.669934557,1489.42363392,1085.81729692,615.213385767,2540.6849881
HR,offwind,0.00747502788419,0.00935234040851,0.00560473147998,0.00139519051252,0.00102376340335,0.00333922780404,0.00305741063347,0.00174601063395,0.00291844210595,0.00816050818842,,0.000571134729062,0.0155158708104,0.00900973712756,0.00447116709049,0.00993405699819,0.00689059332334,0.00522850508379,0.00045029051992,0.00681221612278,0.0164625899943
HR,onwind,0.0659102591734,0.111271878645,0.0388352357167,0.00947850371819,0.00714832247647,0.0352397557744,0.0357888961402,0.0141315884724,0.0323896636915,0.0659725958157,,0.00485122183958,0.832763891783,0.10461187504,0.038574712214,0.0896334868836,0.0626541189335,0.0674564368286,0.00401749791553,0.064367293316,0.230261269223
HR,ror,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0
HR,solar,0.717984561172,0.823018601976,0.530765418171,0.0500947402359,0.0401420463385,0.35563265178,395.377708698,0.0691890353201,0.128165935439,1.3020641888,,0.10861420243,0.920374152506,1.70604387779,0.293368933686,219.833573558,2.43888193443,3.13461395608,2540.89180292,2201.90937747,537.6030187
HU,OCGT,8520.01606139,6806.26538462,7652.20828166,9716.69298804,1520.98735405,6735.83299212,7368.98898025,5472.45537077,4941.94449368,5470.9501179,,5289.83893855,8384.89152512,9149.17820122,8638.93251852,3883.64698137,8475.60144431,5032.81537151,5832.5474864,4762.35394864,6726.96693271
HU,onwind,0.0274109140311,0.0342557079628,0.0186306714377,0.00515477121033,0.00419908727205,0.0138288581555,0.0116759557605,0.00734540029831,0.0136624151554,0.0311572140881,,0.00172324203604,0.0573711873421,0.0314519310558,0.016527181685,0.0382746506036,0.0219130477018,0.0183592253369,0.00192116498871,0.029399697043,0.0772684931916
HU,ror,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788
HU,solar,0.217295531049,0.202555887263,0.0988914500516,0.0187743821814,0.0218745991743,0.111851417362,0.120665011095,0.0283891374066,0.0428176445658,0.172049107357,,0.013757771594,0.24546778545,0.229227595424,0.106710639732,0.314974972103,0.251281286521,0.183550632847,931.859283038,1455.64835647,0.838799679763
IE,OCGT,5253.96963207,3995.91288314,4263.09728712,2867.59690617,677.233798009,4098.60059872,2863.5416189,3971.79517242,6.08188787298,5945.1663511,,5140.66434828,14.789217645,3292.75129893,3827.2236162,1745.79883039,901.362618276,2426.2367529,4371.18926754,2080.93111301,3748.53574046
IE,offwind,0.0218141467382,0.0211609440344,0.022742117547,0.00614658343579,0.00270302941068,0.0142638098738,0.00289760139876,0.00577981354134,0.00820884658641,0.0181555360275,,0.00206022471739,0.101788943557,0.0178978917173,0.0185793977984,0.0191241433837,0.0140825560148,0.0157853909387,0.000874336115178,0.0175868967276,0.030099527174
IE,onwind,7704.18064954,7099.39811193,6615.51477005,8704.49961322,7263.73038353,7114.71037727,6947.78652626,6603.35000502,10669.2612878,17045.9874481,,7733.94328365,10129.2368702,13242.6374578,7050.47618218,6962.0272843,7669.56670162,7275.3790052,7599.17728599,7340.20681285,7104.63145422
IE,ror,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
IE,solar,0.0170345260656,0.0243668686755,0.0145183732742,0.00317196646563,0.00229640579753,0.00785161295182,0.00793607137991,0.00503082330037,0.00778457445624,0.021367061823,,0.00147530217837,0.0310118667472,0.024341017992,0.0115015395922,0.0238372194108,0.0177432543215,0.0150185585313,0.00105773727139,0.0188093384602,0.0418398448878
IT,OCGT,10891.6940841,13210.1001098,10390.9343803,11018.8090116,9598.08084373,16841.8661911,20032.2056233,13774.3370368,13181.854008,15765.0054905,,9960.02468973,12904.4071373,15482.5117207,17040.1914153,15303.9154362,18042.6078794,14038.1854686,13021.0519928,11146.5530036,8530.97726032
IT,offwind,0.00605521977716,0.00618709635092,0.00352780131879,0.00107433032644,0.000783129037699,0.00290695427168,0.000945789379449,0.00121299246621,0.00172759789452,0.00488898671479,,0.000279750917031,0.0114131387658,0.00487740555788,0.00336616396234,0.00616409089014,0.00405202432941,0.00352221744078,0.000224339209118,0.00472246848805,0.0107275722947
IT,onwind,60108.2987516,49167.834123,55357.2900984,37814.572455,62070.3693946,65515.1901962,46788.5666698,12008.3739672,37463.1810817,41156.698933,,35566.4579654,57233.0116958,41673.2775185,28459.33206,44094.9357387,32761.1484363,20854.2221272,47174.4276204,56466.211582,37455.9947867
IT,ror,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0
IT,solar,22288.6265461,26545.2370714,16886.4506379,27096.4685842,11427.9962127,8291.72116427,15771.4252734,30989.4763012,28156.7986439,32936.1407744,,49083.2212227,29421.898766,27567.1203511,49510.6871706,44585.281177,50800.711932,60629.8889335,52289.199826,51015.3913425,56751.2416689
LT,OCGT,1408.94762638,1904.15856372,1707.61396192,1807.07685696,68.2945125098,1623.19949381,4.35670567575,1412.98793283,547.502149123,2154.35387328,,0.208502776191,1529.58482845,954.720913201,1868.37736814,421.226962427,1175.47620092,1859.90832302,1425.66611733,1175.62483129,1964.24651457
LT,offwind,0.0152356959933,0.0205195890643,0.0113176098599,0.00289065727605,0.00169306230446,0.00766948440346,0.00608496842166,0.00492413062034,0.00642432436698,0.0141722849498,,0.001572650473,0.0341258860267,0.02378812278,0.0115882834363,0.025928358145,0.0185381329928,0.0148391223873,0.00127705148799,0.0181250293862,0.04283676962
