bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082
NO,offwind,0.542280098416837,0.5202534044063689,0.5332657000105552,0.516976250708753,,0.5246376753342228,0.5313348618980147,0.5223596912657057,0.5150064761117564,0.5171303739240821,0.5284221073957219,0.5229491003655343,0.5265457056539853,0.5371695711189509,0.5096598640256919,0.5336658723683756,0.5023154810335257
NO,onwind,0.43472453576628284,0.4117449507274834,0.42467823882152417,0.40514227098408917,,0.41761737106308344,0.4220214732692344,0.4141641601067418,0.40802524389750305,0.40775598290645715,0.42615820758908945,0.41528781059971687,0.4183737272356323,0.42296405909883067,0.39384815323469274,0.4225575347001145,0.39602786100378046
NO,ror,0.6450410431130986,0.6342969109104803,0.6321976687847439,0.6348502758187833,,0.6771773825137273,0.7150788308053031,0.6871871866704936,0.6578755568395405,0.7086459249410767,0.7313494277278726,0.7361471540767506,0.7809513657480466,0.7622010608705663,0.715717746095364,0.7712668493768059,0.724958812745817
NO,solar,0.11337057255146245,0.11463444829075214,0.11213149200998176,0.11204481250323894,,0.10924733495069182,0.10894893949966969,0.1068097507391981,0.10781767748768674,0.10464631951777448,0.10290422262977583,0.10337112398374215,0.09863211669336966,0.09935888596295196,0.09788119693812844,0.09556563202746236,0.09693894011783016
PL,offwind,0.46970846540842703,0.45761661701070405,0.4577742413148906,0.43407064278953933,,0.4666501917011413,0.4563909285634876,0.42651962731691706,0.4417961835038137,0.4431525760061254,0.4483003096177538,0.4641005412536962,0.457963592926285,0.45071690874306103,0.42667410317540433,0.4476550901426561,0.4480848908423228
PL,onwind,0.2654080129144264,0.27362760735707486,0.25977869727093406,0.25616830824394016,,0.2602177587657581,0.2564988730314918,0.2409192684217883,0.2533208317821407,0.2547422571581577,0.25213094369741385,0.2679510255402928,0.2579855927343156,0.24925133292811658,0.24220439814834302,0.2499871060300711,0.2548260407836646
PL,ror,0.2756000674113037,0.3347505438440595,0.2611801672391831,0.3299648091452564,,0.3135953372303357,0.29641114839865645,0.3020395844134155,0.3684827012719479,0.31108536877690957,0.2924208173405265,0.32177841089222126,0.29190270461248635,0.3243866813996163,0.31947824227198407,0.27316619756275795,0.3171679433316015
PL,solar,0.11522406902831146,0.11169156813671796,0.11796299624816686,0.11388808443455233,,0.11152048174396284,0.10840831104456697,0.11299180953204661,0.10611666782186166,0.10834282751455385,0.11079667071951646,0.10674452750753384,0.10703152785065546,0.10690464327211806,0.10638410941843732,0.10728664354327104,0.10641654379984451
PT,offwind,0.4612745233292384,0.4737799462371832,0.44970116860823983,0.45671363097782264,,0.46902679462667834,0.47762798198058687,0.45704586582206236,0.4559690751351033,0.46580594629024746,0.4441681798106578,0.46477218815442817,0.46579386277969553,0.4472008644988763,0.46270084734340505,0.44753064587213914,0.4558011984555018
PT,onwind,0.26260920040516417,0.27146242615268695,0.25579917948565434,0.2618735194715798,,0.2718096297220668,0.26443139894884793,0.25786004005817337,0.268175786132685,0.26706201198911983,0.24856906690362787,0.26442633756878287,0.2656175594128491,0.25404600704914726,0.26049020303345066,0.2497619655639485,0.2565298612859645
PT,ror,0.3462122590026988,0.35034896271552024,0.3273170241570343,0.33919335015962704,,0.3489451946855194,0.32584723633515483,0.34492063231044856,0.3241065565481238,0.3184590683486798,0.3109900555686406,0.29798386536251026,0.3445370002231476,0.30570776359118174,0.35309605007459915,0.2852958977392697,0.3086542814974198
PT,solar,0.138554041656301,0.13879193607753204,0.14036307395555414,0.1396491457438044,,0.13831745411667506,0.13960534908358288,0.13883535855810675,0.13941632369987342,0.13961371284139312,0.139666291393324,0.140254886195272,0.1372464528164419,0.13975366865992234,0.13652144442181252,0.13953845390014716,0.1395987701572907
RO,offwind,0.34229560939602394,0.34113715958681673,0.3478966799129706,0.3427702446126515,,0.33022824298454834,0.32363673779533786,0.35153407458230657,0.3514777451020382,0.3410757757415917,0.33049515543405644,0.3448021117596239,0.32495562888139734,0.3368150756288608,0.3487069360749207,0.3450115195194742,0.3345881531884443
RO,onwind,0.20824275162135633,0.2149923927243679,0.20481976337208874,0.21285541137697364,,0.20128133598361073,0.19905275686860965,0.1990988960808373,0.21136858153727395,0.20418042846716078,0.19669108683684025,0.21226248044311047,0.2035018154645948,0.2024170602792851,0.2093812129371022,0.20091870765510336,0.20771721094708334
RO,ror,0.4970988630369876,0.5211926634533598,0.48784379912211595,0.5272536127096473,,0.5277967795862958,0.5030653910102943,0.5481691628704352,0.5787797333750412,0.5615342906100165,0.5179232128513686,0.5773744961219406,0.4888420564417728,0.5449549915227281,0.5455664097937295,0.5168345101399425,0.5518229971784148
RO,solar,0.14023428969260077,0.14019149180543847,0.14181278029683703,0.13748374165333258,,0.13782988239949476,0.13934498829405642,0.13667822717405442,0.13537716253446574,0.1356253555404204,0.13756149075515867,0.13570721313237666,0.1378990975851937,0.1347860752117501,0.13526987157802112,0.1335829891278869,0.13427772936106713
RS,onwind,0.22437100015787442,0.22735540293332474,0.21761807091494975,0.2265754331921138,,0.21472637171339762,0.21188212590363337,0.21118499659933845,0.22058727261783465,0.21849929660875086,0.20942614105291618,0.2267194547143283,0.21254220547597658,0.2087570629568539,0.22063977914089766,0.21621885475060618,0.22287254220642314
RS,ror,0.5076725787434149,0.5768248840094028,0.5326492475323421,0.6315945274367599,,0.5405263976621647,0.49109482476919897,0.597821177047472,0.5726938296602607,0.5951620803640106,0.5329008487335504,0.5371161138460067,0.47548030022268684,0.5450274963786301,0.5106087879456035,0.5755274721050202,0.525947241081513
RS,solar,0.14015241807158949,0.13920862486168448,0.13933082543853997,0.13581975005354008,,0.13741629683630488,0.13789092344891393,0.13585927604916873,0.1357057938939402,0.13490967040335536,0.13627036047970195,0.13553286850544502,0.13717194779432995,0.13525147438029994,0.13465709279147847,0.13300141118627115,0.13358873889990663
SE,offwind,0.4463664000577715,0.43221753883332686,0.44005641750667923,0.4152023020341864,,0.4445458186883765,0.44109206976511756,0.4216576368248572,0.4261157724073947,0.4243338009572267,0.43578991259289424,0.4484865619328106,0.445852179091078,0.4401728323310517,0.4113837631494129,0.43781086537828034,0.4241159882301348
SE,onwind,0.34498161058072385,0.3250458861916557,0.3326325448532864,0.3140597659764606,,0.3311208040312135,0.32876018359329146,0.31643955822052244,0.3165075866942337,0.3158143973214835,0.32972958021986126,0.33001296360769317,0.3300499103160607,0.32971336820304664,0.3062806042959276,0.3295649055686187,0.30789669488619903
SE,ror,0.5730594710266962,0.5688623891066266,0.5666606524452145,0.5823641149114037,,0.6185691336952077,0.6158958939333008,0.6206079964747886,0.612943865923291,0.6387949785367116,0.6661832847037004,0.649775183970832,0.7111387959047417,0.7006292547647746,0.691149801633019,0.7239493152360127,0.6818584282018255
SE,solar,0.10968597836414282,0.1069280078882942,0.10807671732570642,0.10757640916338017,,0.1046859650328513,0.10303823187182941,0.10649621136293225,0.10176191051632162,0.10239517208822888,0.10212448383762456,0.10005545972048097,0.09924716092525476,0.09964563257731701,0.09961014225951784,0.09838597649618022,0.09813514026028979
SI,offwind,0.175735033416184,0.1793377629334126,0.17849725847793607,0.1815383888791598,,0.17033776291979524,0.16118159317267733,0.16556757539554612,0.1626036662107371,0.15168848700021015,0.16792355021966204,0.16024941797202913,0.16349116326020852,0.1519524393719331,0.16858051291098072,0.16236989302771507,0.16705129424696333
SI,onwind,0.2424524031097306,0.2492145374473094,0.23361247479881392,0.2464180630066656,,0.23447834719421742,0.22727056533449075,0.2268618480521124,0.22623107725085215,0.22667112185510543,0.2314093532129236,0.23817243568149393,0.22696421899107855,0.22374069139800923,0.22516129040518107,0.22948226580842868,0.22891768427625045
SI,ror,0.5436087337637027,0.5978499198372244,0.5172576963741761,0.5969748747826434,,0.5861035084367083,0.5329167009547203,0.5749525313826728,0.6087251613170497,0.5521847499740258,0.5679495308011532,0.5520505697490634,0.577120770275005,0.5551109718522843,0.5881000362447258,0.510404639820434,0.5724118359506721
SI,solar,0.13687692294377635,0.13418809937680837,0.13653616641683394,0.1338021530913818,,0.13407284910094747,0.13525285905124526,0.13298841742086182,0.13275731971935206,0.1343773323607614,0.13150058401540632,0.13346986364310248,0.13249086380709338,0.1313905940062922,0.13165848322687232,0.13215288558599053,0.13096242100157954
SK,onwind,0.23570705431974878,0.2492307959211276,0.23329239425391515,0.2404193209955847,,0.23027800136426577,0.23048255277010773,0.22433101633929795,0.23549469636451922,0.2302859355918741,0.22594770183102753,0.24326453028462958,0.23321596629865032,0.2286061136189344,0.22790817423785126,0.2338461391419719,0.23848472127310694
SK,ror,0.3949290404856128,0.4952864370423406,0.39522245356920577,0.470714240077267,,0.4615402829157239,0.4240138610116091,0.43311675774672764,0.5298225016608804,0.44352256290897946,0.43980361207578933,0.4963899610170052,0.45625167585169607,0.48263024772879676,0.4600209098010464,0.3950593668917944,0.4767497996953825
SK,solar,0.1343077411106708,0.12964414596654975,0.13385133388163128,0.12976937584995554,,0.12881789193489962,0.1295676533162413,0.12896906153758111,0.1264621627244962,0.12897384592729516,0.12852891446710807,0.12677444187646603,0.12637573501390084,0.12590966254873576,0.12601868162500937,0.12715172803922115,0.12406769610662502
